1598,内郷
1599,草野
1600,四ツ倉
1601,久ノ浜
1602,末続
1603,広野
1604,Jヴィレッジ
1605,木戸
1606,竜田
1607,富岡
1608,夜ノ森
1609,大野
1610,双葉
1611,浪江
1612,桃内
1613,小高
1614,磐城太田
1615,原ノ町
1616,鹿島
1617,日立木
1618,相馬
1619,駒ケ嶺
1620,新地
1621,坂元
1622,山下
1623,浜吉田
1624,亘理
1625,逢隈
1626,板橋
1627,十条
1628,北赤羽
1629,浮間舟渡
1630,戸田公園
1631,戸田
1632,北戸田
1633,中浦和
1634,南与野
1635,与野本町
1636,北与野
1637,日進
1638,指扇
1639,南古谷
1640,川越
1641,西大宮
1642,西川越
1643,的場
1644,笠幡
1645,武蔵高萩
1646,宮原
1647,上尾
1648,北上尾
1649,桶川
1650,北本
1651,鴻巣
1652,北鴻巣
1653,吹上
1654,行田
1655,熊谷
1656,籠原
1657,深谷
1658,岡部
1659,本庄
1660,神保原
1661,新町
1662,本千葉
1663,蘇我
1664,鎌取
1665,誉田
1666,土気
1667,大網
1668,永田
1669,本納
1670,新茂原
1671,茂原
1672,八積
1673,上総一ノ宮
1674,東浪見
1675,太東
1676,長者町
1677,三門
1678,大原
1679,浪花
1680,御宿
1681,勝浦
1682,鵜原
1683,上総興津
1684,行川アイランド
1685,安房小湊
1686,安房天津
1687,安房鴨川
1688,浜野
1689,八幡宿
1690,五井
1691,姉ケ崎
1692,長浦
1693,袖ケ浦
1694,巌根
1695,木更津
1696,君津
1697,青堀
1698,大貫
1699,佐貫町
1700,上総湊
1701,竹岡
1702,浜金谷
1703,保田
1704,安房勝山
1705,岩井
1706,富浦
1707,那古船形
1708,館山
1709,九重
1710,千倉
1711,千歳
1712,南三原
1713,和田浦
1714,江見
1715,太海
1716,八丁堀
1717,越中島
1718,潮見
1719,新木場
1720,葛西臨海公園
1721,舞浜
1722,新浦安
1723,市川塩浜
1724,二俣新町
1725,南船橋
1726,新習志野
1727,海浜幕張
1728,検見川浜
1729,稲毛海岸
1730,千葉みなと
1731,酒々井
1732,成田
1733,空港第２ビル（第２旅客ターミナル）
1734,成田空港（第１旅客ターミナル）
1735,久住
1736,滑河
1737,下総神崎
1738,大戸
1739,佐原
1740,香取
1741,水郷
1742,小見川
1743,笹川
1744,下総橘
1745,下総豊里
1746,椎柴
1747,東我孫子
1748,湖北
1749,新木
1750,布佐
1751,木下
1752,小林
1753,安食
1754,下総松崎
1755,十二橋
1756,潮来
1757,延方
1758,鹿島神宮
1759,鹿島サッカースタジアム（臨）
1760,祇園
1761,上総清川
1762,東清川
1763,横田
1764,東横田
1765,馬来田
1766,下郡
1767,小櫃
1768,俵田
1769,久留里
1770,平山
1771,上総松丘
1772,上総亀山
1773,福俵
1774,東金
1775,求名
1776,与野
1777,北浦和
1778,蕨
1779,西川口
1780,川口
1781,東十条
1782,王子
1783,上中里
1784,大井町
1785,大森
1786,蒲田
1787,新子安
1788,下野花岡
1789,仁井田
1790,鴻野山
1791,大金
1792,小塙
1793,滝
1794,烏山
1795,渋川
1796,金島
1797,祖母島
1798,小野上
1799,小野上温泉
1800,市城
1801,中之条
1802,群馬原町
1803,郷原
1804,矢倉
1805,岩島
1806,川原湯温泉
1807,長野原草津口
1808,群馬大津
1809,羽根尾
1810,袋倉
1811,万座・鹿沢口
1812,大前
1813,北高崎
1814,群馬八幡
1815,安中
1816,磯部
1817,松井田
1818,西松井田
1819,横川
1820,常陸青柳
1821,常陸津田
1822,後台
1823,下菅谷
1824,中菅谷
1825,上菅谷
1826,南酒出
1827,額田
1828,河合
1829,谷河原
1830,常陸太田
1831,常陸鴻巣
1832,瓜連
1833,静
1834,常陸大宮
1835,玉川村
1836,野上原
1837,山方宿
1838,中舟生
1839,下小川
1840,西金
1841,上小川
1842,袋田
1843,常陸大子
1844,下野宮
1845,矢祭山
1846,東館
1847,南石井
1848,磐城石井
1849,磐城塙
1850,近津
1851,中豊
1852,磐城棚倉
1853,磐城浅川
1854,里白石
1855,磐城石川
1856,野木沢
1857,川辺沖
1858,泉郷
1859,川東
1860,小塩江
1861,谷田川
1862,磐城守山
1863,小田林
1864,結城
1865,東結城
1866,川島
1867,玉戸
1868,下館
1869,新治
1870,大和
1871,岩瀬
1872,羽黒
1873,福原
1874,稲田
1875,笠間
1876,宍戸
1877,鶴田
1878,鹿沼
1879,文挟
1880,下野大沢
1881,今市
1882,日光
1883,高崎問屋町
1884,井野
1885,新前橋
1886,前橋
1887,前橋大島
1888,駒形
1889,伊勢崎
1890,国定
1891,岩宿
1892,桐生
1893,小俣
1894,山前
1895,足利
1896,あしかがフラワーパーク
1897,富田
1898,佐野
1899,岩舟
1900,大平下
1901,栃木
1902,思川
1903,群馬総社
1904,八木原
1905,敷島
1906,津久田
1907,岩本
1908,沼田
1909,後閑
1910,上牧
1911,水上
1912,湯檜曽
1913,土合
1914,土樽
1915,越後中里
1916,岩原スキー場前
1917,越後湯沢
1918,石打
1919,大沢
1920,上越国際スキー場前
1921,塩沢
1922,六日町
1923,五日町
1924,浦佐
1925,八色
1926,越後堀之内
1927,北堀之内
